text,label
"โอ้ยอยากกิน
",0
"ฮอทพอทดีล่ะ
",0
"เฮ๊ย! น่าสน
",0
"🤤🤤🤤🤤🤤🤤
",0
"555 ถึงไหนละ
",0
"55555 โครตดี
",0
"555วันนี้ป่ะ
",0
"FCเลยนาวาร่า
",0
"กลับไปจัดเลย
",0
"กลับมากินกัน
",0
"กลับมาทันไหม
",0
"กิน ๆๆๆๆ 555
",0
"กิน Mk ดีก่า
",0
"กูไม่รู้5555
",0
"ขอบคุณค่าาาา
",0
"ขอบคุณนะครับ
",0
"ขอบคุณมากค่ะ
",0
"ขอให้ได้ครับ
",0
"คัดจนเกลี้ยง
",0
"คิดเด็กป่หว่
",0
"เงียบเลย5555
",0
"แงงง อยากกิน
",0
"จะดีนะ555555
",0
"จะดีมั้ยยยยย
",0
"จะพาไปกินหรอ
",0
"จะพามากินหรอ
",0
"จัดชุดนี้เลย
",0
"จัดหน่อยไปๆๆ
",0
"เจ้...อยากกก
",0
"ชวนคนขับรถที
",0
"ช่วยๆกันแชร์
",0
"ชอบ mg3 ครับ
",0
"ชอบตอนลดราคา
",0
"ชอบมากกกกกกก
",0
"ชอบมาสด้าสาม
",0
"ชอบไม่ใช่หรอ
",0
"ชีสสส พลีสสส
",0
"ซื้อผัก2ก้อน
",0
"ซื้อไว้มั้ยย
",0
"ซื้อให้หน่อย
",0
"เซทใหม่ 🤩🤩
",0
"เซฟรูปไว้เลย
",0
"ดีคะ น่าสนใจ
",0
"ได้ของครบค่ะ
",0
"ต้องไปชิมล่ะ
",0
"ต้องไปลองค่ะ
",0
"ต้องไปแล้วอะ
",0
"ต้องลอง 😁😁
",0
"ตังยังไม่ออก
",0
"ต่ายเลี้ยง??
",0
"เตรียมท้องรอ
",0
"ท้องจะแตกกกก
",0
"น่ากินอ่ะ 😉
",0
"น่าจัดสักวัน
",0
"น่าโดนจังเลย
",0
"น่ารักแสงโสม
",0
"น่าร๊ากกก 😘
",0
"น่าสนแคปติวา
",0
"น่าสนเนอะเจ้
",0
"บอกให้เลี้ยง
",0
"บาบีกอนก็ได้
",0
"บาบีก้อนนนนน
",0
"ป่ะ จัดมั้ยๆ
",0
"ป่ะ ไปทานกัน
",0
"ปีใหม่เจอกัน
",0
"เปลี่ยนไหมละ
",0
"เปิดแว้ววววว
",0
"แปะไว้ก่อนนะ
",0
"ไปๆ วันจันนะ
",0
"ไปๆเดียวพาไป
",0
"ไปๆฟ้าเลี้ยง
",0
"ไปก่อ กินฟรี
",0
"ไปกินกันเตอะ
",0
"ไปกินกันนนนน
",0
"ไปกินกันนะคะ
",0
"ไปกินกันเหอะ
",0
"ไปกินคลีนๆๆๆ
",0
"ไปจิ ชร. กัน
",0
"ไปที่เพชรหรอ
",0
"ไปปปปปปปปปปป
",0
"ไปเร็วแสงชัย
",0
"ไปเล่นน้ำกัน
",0
"ไปสิครับบบบบ
",0
"ไปหาผ้ามาขาย
",0
"ไปเอมเค 5555
",0
"พร้อมแล้วบอก
",0
"พรุ่งนี้มั้ย
",0
"พาไปกินหน่อย
",0
"มาเปิดแล้ววว
",0
"มาลองอันนี้ๆ
",0
"มิดจูววววว💕
",0
"มื้อเที่ยงฮะ
",0
"เมื่อไรดีน้อ
",0
"ยอดเยี่ยมเลย
",0
"รอตังออกก่อน
",0
"รอไม่ไหวแร้ว
",0
"เราอยากกินนน
",0
"ลาออกมากิน55
",0
"เลี้ยงด้วยยน
",0
"เลี้ยงน้ะ555
",0
"วันที่ทีมครบ
",0
"วันนี้เลย555
",0
"วันไหนดีกว่า
",0
"วันไหนบอกกกก
",0
"วันไหนเหอะะะ
",0
"ศุกร์นี้นะคะ
",0
"สนใจ mg3 ค่ะ
",0
"สนใจ MG3ครับ
",0
"สักครั้งคงดี
",0
"สู้ๆครับดันๆ
",0
"สู้ๆครับพี่ๆ
",0
"สู้ครับผมๆๆๆ
",0
"หมี่หยกต้มยำ
",0
"หลังบ้านมีนะ
",0
"หลังสอบ 👍🏽
",0
"หูยยยยยยยยยย
",0
"เหมียนกานเบย
",0
"ให้มีตังก่อย
",0
"อยากกกกกแหลก
",0
"อยากกิงงงงงง
",0
"อยากกิน ป่ะๆ
",0
"อยากกิน.!!!!
",0
"อยากกินนนนนน
",0
"อยากกินวะ แก
",0
"อยากกินอ่าาา
",0
"อยากกินอีก55
",0
"อยากกินอีกซุ
",0
"อยากได้ยาริส
",0
"อยากบาบีก้อน
",0
"อยากไปไหมแม่
",0
"อ่าว 299 เฉย
",0
"อุดรมีไหมค่ะ
",0
"เอาไง วันไหน
",0
"10-11ไปกินกัน
",0
"55555 จัดดดดด
",0
"555555 อิ่มละ
",0
"B มีซุปดำด้วย
",0
"Nissan ไม่แพง
",0
"กลับมาเลี้ยงๆ
",0
"ก่อน29 ไปตำที
",0
"ก้อสั่งสิบเซท
",0
"กินช้างดีกว่า
",0
"กินนนมะไหร่ๆๆ
",0
"กินเอมเคกันนน
",0
"กุหิว ได้โปรด
",0
"กูอยากกินเด้อ
",0
"ของชอบบ ไป555
",0
"ขอบคุณคร้า 😁
",0
"ขอบคุณค่าา 😊
",0
"ขอไปด้วยได้ปะ
",0
"ขอหั้ยผ่านคับ
",0
"ข้าวเที่ยงเรา
",0
"คืนนี้ต้องลอง
",0
"เค้ายุเซนนิ55
",0
"จัดชุดใหญ่555
",0
"จัดปายยยย 555
",0
"จัดสักหน่อยไม
",0
"จัดให้โหมดดดด
",0
"เจ้บิวไปกันมะ
",0
"แจกัน💃🏻🕺🏻
",0
"ฉลองโดนหวยกิน
",0
"ซื้อไปทำที่หอ
",0
"ซื้อลีโอมากิน
",0
"ซูซูกิรถสวยดี
",0
"ต้องกินล้าววว
",0
"ต้องจัดสักวัน
",0
"ต้องไปบางนาดิ
",0
"ตอนเย็นก้อได้
",0
"เต็ม100 ให้90
",0
"แถวพระราม2ค่ะ
",0
"ทางของเรามาละ
",0
"ทีเอมเคแดกได้
",0
"ทุกสาขาไหมคับ
",0
"น่าจะคุ้มกว่า
",0
"น่าดูมาก ครับ
",0
"น่าไปมากเทอว์
",0
"น่าพาลูกไปกิน
",0
"น้ารักเชียววว
",0
"น่าลองเนอะๆๆๆ
",0
"น่าสน!!!ไปม๊ะ
",0
"นี้ก็น่าสนใจ~
",0
"นี้ไงที่ตามหา
",0
"เน่เน้อยากกิง
",0
"บาบีก้อนนนนนน
",0
"บาร์บีก้อนไหม
",0
"เบียร์ช้าง 🍺
",0
"ป่ะ เดวเลี้ยง
",0
"ป้ะ ไปคลีนกัน
",0
"ป่ะๆๆ พี่แม้ว
",0
"ป่ะอย่างอร่อย
",0
"ปุ๊กอ่ะ ไปป่ะ
",0
"ไป ไปกินกันนน
",0
"ไปกันนน อยากก
",0
"ไปกินกันน่ะ😘
",0
"ไปกินแต่น้ำนะ
",0
"ไปกินนนนน😋😋
",0
"ไปกินเรมเคกัน
",0
"ไปดิ พรุ่งนี้
",0
"ไปมั้ยละ 5555
",0
"ไปมั้ยล่ะ😆😆
",0
"ไปเลยม่ะ อิอิ
",0
"ผมก้อลงนะครับ
",0
"ผมเลิกไฟฟ้าละ
",0
"ผักล้วนๆ 😁😁
",0
"พ่อจัดหน่อยนะ
",0
"พ่อเลี้ยง5555
",0
"พาเด็กไปหน่อย
",0
"พาไปกินหน่อยๆ
",0
"พาไปหน่อยจิคะ
",0
"พาไปหน่อยน้าา
",0
"พาแม่ไปกินกัน
",0
"พุธและ ป่ะๆๆๆ
",0
"มันเป็นแบบนี้
",0
"มาเอ็มเคก็ได้
",0
"มีแอปเอมเคยัง
",0
"มึงมันน่ากินน
",0
"ยั๊กกินอันนี้
",0
"ยากๆๆๆกินๆๆๆๆ
",0
"รอกินหรือรอผล
",0
"เรียบร้อยครับ
",0
"ลดน้ำหนักอยู่
",0
"ลดอีกแล้วเด้อ
",0
"ลูกชิ้นหมูชีส
",0
"เลิกงานทันม่ะ
",0
"วันนี้กะแวบไป
",0
"วันนี้ต้องจัด
",0
"วันไหนดี อิอิ
",0
"วันไหนดี อือิ
",0
"สงสัยจะไม่ทัน
",0
"สงสารเค้านะคะ
",0
"สามีอยากไปกิน
",0
"สายหวานต้องมา
",0
"หรือบาบีก้อนน
",0
"หารด้วยคน🙋🏽
",0
"หิวอ่ะ 😂😂😂
",0
"หิวอีกแล้วเธอ
",0
"อยากๆ รอก่อนๆ
",0
"อยากกกกๆๆๆๆๆๆ
",0
"อยากกกกกกินนน
",0
"อยากกินง่ะ 😫
",0
"อยากกินจุงเบย
",0
"อยากกินบุพเฟ่
",0
"อยากกินแสงโสม
",0
"อยากกินอันนี้
",0
"อยากกินอ่า :)
",0
"อยากกินเอ็มเค
",0
"อยากกินฮอตพอท
",0
"อยากแดก🤤🤤🤤
",0
"อยากโดนสักจอก
",0
"อยากไปมากกกกก
",0
"อยากไปอ่ะครับ
",0
"อยากหมี่หยกอะ
",0
"อยากอีกละ😭😭
",0
"อยู่ชมแพมีไหม
",0
"อร่อยยยมากค่ะ
",0
"เอ็มเค สดชื่น
",0
"เอยกลับวันไหน
",0
"โอยอยากกินนนน
",0
"โอ้ว.....💜💜
",0
"ไฮเนเก้น ชิวๆ
",0
"*จัดให้หน่อยสิ
",0
"✌️✌️✌️สู้ๆครับ
",0
"5555. จัดไปๆ😏
",0
"GOoooooo!!!!!!
",0
"I love NISSAN.
",0
"กรุให้มึงเลียง
",0
"กลับมาจะเลี้ยง
",0
"กลับมาเร้ววววว
",0
"กำลังจัยคับป๋า
",0
"กินๆ รอเงินออก
",0
"กินกันไหมวันพน
",0
"กินแต่เนื้อหมู
",0
"กินป่าว 😜😜😜
",0
"กินแสงโสมดีฟ่า
",0
"กุซื้อ ysl ต่อ
",0
"กุพึ่งกินมาเอง
",0
"ของชอบอยู่แล้ว
",0
"ขอบคุณคร้าบ 😍
",0
"เขาอยากกินนนนน
",0
"คนแถวนี้ชอบเลย
",0
"ค่อยกินวันหลัง
",0
"คือคักแท้น้อ🍽
",0
"เค้าบอกอร่อยยย
",0
"เค้าอยากกิน 😢
",0
"ใครจ่ายน้าาา..
",0
"เงินออกจัดๆ555
",0
"แง่มๆ ไปอยากไป
",0
"จะกินแบบนี้ๆๆๆ
",0
"จะได้กินไหมห๊า
",0
"จะพลาดได้ไงงงง
",0
"จะพาไปกินป่าวว
",0
"จัดคะคุณเพื่อน
",0
"จัดป่ะสี29 นี้
",0
"จัดป๋ายยยย😋😉
",0
"จัดไปเลยจ้ะหนู
",0
"จัดเลยเห็นแล้ว
",0
"จัดสักมื้อเนาะ
",0
"ช่วยพี่ด้วยยยย
",0
"เชียร์ NARS นะ
",0
"แชร์ไปให้เยอะๆ
",0
"ใช่ดีมากเรยค่ะ
",0
"ซีคอนเปิดยังวะ
",0
"ซื้อให้ไอ้อ้วน
",0
"เซฟโรเลตจัดไหม
",0
"ดีกับใจจจจจ ^^
",0
"ดีใจที่ชอบครับ
",0
"ดีมากสุดยอดเลย
",0
"เดินไปเซเว่นคะ
",0
"โดยรวมแล้วโอเค
",0
"ตอกไข่คุ้มครับ
",0
"ต้องจัดดดดดดดด
",0
"ต้องไปลองกันนะ
",0
"ต้องมาทานน้าาา
",0
"ต้องมานอนนี่ดิ
",0
"ต้องลองใหม่555
",0
"ตอนนี้เลยมะ 55
",0
"ตื่นมากะเอาล่ะ
",0
"เทอเลี้ยงเรานะ
",0
"น้องซื้อเลยจ้ะ
",0
"น้องหงส์ทอง 😚
",0
"น่ากิงเน้อออออ
",0
"น่ากินจังเลยยย
",0
"น่ากินดีอ่ะพี่
",0
"บาบีก้อนกันงี้
",0
"บาบีก้อนนนนนนน
",0
"เบียร์ช้างจ่าย
",0
"แบบนี้ก็ได้ค่ะ
",0
"ปะกินฮอทพอท555
",0
"ป่ะพรุ่งนี้เลย
",0
"ปะะ ๆ พรุ่งนี้
",0
"ปูยยยยยยยยยย!!
",0
"เปย์เยอะไปป่าว
",0
"ไป show dc กัล
",0
"ไปๆๆๆๆๆๆๆกันนะ
",0
"ไปกับอิโบเด้ออ
",0
"ไปกินmk กันน่ะ
",0
"ไปกินกัน 55555
",0
"ไปกินกันมั้ยยย
",0
"ไปกินกันอีกไหม
",0
"ไปมั้ยพรุ่งนี้
",0
"ไปเลยกำลังว่าง
",0
"ไปวันไหนดี 555
",0
"ไปอังคารรรรรรร
",0
"ฝางก่มีแล้วจ๊ะ
",0
"พร้อมตลอดด5555
",0
"พร้อมเสมอ 🤤🤤
",0
"พรุ่งนี้ได้ป่ะ
",0
"พรุ่งนี้เป็นไง
",0
"พรุ่งนี้ไปใหม่
",0
"พานู๋ไปหน่อยจิ
",0
"พาไปกินหน่อยยย
",0
"พาพ่อไปกินๆ 😁
",0
"มากมาย😙😙😙😙
",0
"มาเลยพุงแตกต๊บ
",0
"มีแบบรีฟิลด้วย
",0
"มึงๆๆๆ อยากง่า
",0
"มึงงงงไปแดกกกก
",0
"มึงแต่มันลด 😂
",0
"ไม่ธรรมดา 5555
",0
"ไม่พักเที่ยงงะ
",0
"ลงใด้ที่ใหนคับ
",0
"ลองดูไหมมึง555
",0
"เลี้ยงงถูกม่ะ?
",0
"เลี้ยงหน่อยยยย
",0
"เลี้ยงเหรอ ป่ะ
",0
"แล้ววันไหนหยุด
",0
"วันนี้เลย 5555
",0
"วันไหนดี😄😄😄
",0
"ว้าวววว น่ากิน
",0
"สนจัยนิสสันค่ะ
",0
"สนใจ อเมร่า คะ
",0
