text,label
"ไก่มาแล้ว
",1
"ของการนอน
",1
"ขอบคุนคร่
",1
"ขอบคุนค้ะ
",1
"ขาดไม่ได้
",1
"ขิงกูทำไม
",1
"เข่งที่ 3
",1
"เข้งที่ 3
",1
"ครับ ฮ่าๆ
",1
"ครูจ๋าาาา
",1
"ค่าชจเยอะ
",1
"ค้าบบ5555
",1
"คิดถึงจัง
",1
"คิดถึงมาก
",1
"คุยในไลนๆ
",1
"แคมรี่ค่ะ
",1
"ใครเลี่ยง
",1
"ใครเลี้ยง
",1
"ใครอีกคนน
",1
"งั้นรีบมา
",1
"งานแดกแมค
",1
"งานแสงโสม
",1
"งื้อออ55+
",1
"งุ้ยยยยยย
",1
"เงินออก28
",1
"ไงอ้วน 😁
",1
"จ้ร้าาาดำ
",1
"จริงๆแหละ
",1
"จริงเปล่า
",1
"จริงหรอออ
",1
"จะดีเหรอ?
",1
"จะพุ่งตัว
",1
"จัดกันม่ะ
",1
"จัดการมัน
",1
"จัดป้ะ555
",1
"จัดไปจร้า
",1
"จัดไปแล้ว
",1
"จัดมั่ยละ
",1
"จัดเลยเดะ
",1
"จัดเลยพี่
",1
"จัดเลยยยย
",1
"จัดเลยไหม
",1
"จัดไหมล่ะ
",1
"จ้าอ.🙏🙏
",1
"จุ๊บๆๆ 😍
",1
"เจ้เดียร์
",1
"เจ้สู้ๆนะ
",1
"เจ้าหมู้ว
",1
"แจกฟรีหรอ
",1
"ฉลอง F บ่
",1
"ฉันและเธอ
",1
"ชวนกินจัง
",1
"ชวนด้วยนะ
",1
"ชาบูนาาาา
",1
"ชีสสสสสสส
",1
"ชุมพร ป๊ะ
",1
"ชุมพรครับ
",1
"ชุมพรค้าบ
",1
"ใช่ครับผม
",1
"ซ้อเต้555
",1
"ซีวิคลูก!
",1
"ซื้อ1แถม1
",1
"ซื้อยังคะ
",1
"ซื้อยังไง
",1
"ซูชิสิค่ะ
",1
"เซฟเลยมุง
",1
"เดินไปกิน
",1
"แดกเข้าไป
",1
"ได้ค่ะ ^^
",1
"ได้เลยจ้ะ
",1
"ได้หมดค่ะ
",1
"ตลกแดก 🤣
",1
"ต้องกินนะ
",1
"ต้องลงไหม
",1
"ตอเช้าเลย
",1
"ตะมายหยออ
",1
"ตั้งออกสิ
",1
"ตามครับผม
",1
"เตงๆไอติม
",1
"เตงไปป่าว
",1
"แต่แค่จ-ศ
",1
"ถึง3โมงงง
",1
"ทำไงดีล่ะ
",1
"ที่บ้านมี
",1
"เท่าน้านน
",1
"เทิร์นคับ
",1
"โทสั่งเลย
",1
"น้องหิววว
",1
"นอนไหนอ่ะ
",1
"นักเกตตตต
",1
"นั่นแหล่ว
",1
"น่า จริงๆ
",1
"น่าแดกม่ะ
",1
"นานละเนาะ
",1
"น่าเนะ 😂
",1
"นี่ดีกว่า
",1
"แนท คับผม
",1
"โนววว 555
",1
"ในเพจครับ
",1
"บอกเค้าไป
",1
"บาบีก้อนน
",1
"บิ๊กซีราม
",1
"บิงซูช็อก
",1
"เบียร์ ยู
",1
"เบียร์หมี
",1
"ปทุมจ้าาา
",1
"ป๋องดำหรอ
",1
"ป่ะๆๆๆๆๆๆ
",1
"ป่ะกินกัน
",1
"ป่าช้าแตก
",1
"เปย์หน่อย
",1
"โปร จ.-ศ.
",1
"โปรโมชั่น
",1
"ไป ๆ อิอิ
",1
"ไป กินไหม
",1
"ไปกินช้าง
",1
"ไปไงกันดี
",1
"ไปมั้ย???
",1
"ไปเลย หิว
",1
"ไปไหมๆๆคะ
",1
"ผมใช้อยุ่
",1
"ผ้าอนามัย
",1
"พรุ่งนี้?
",1
"พฤหัสไหมม
",1
"พลาดได้ไง
",1
"พ่อจ๋า555
",1
"พาแม่ไปซิ
",1
"พาแม่ไปสิ
",1
"พี่ว้อนนน
",1
"พี่แสงโสม
",1
"พี่หยุดอะ
",1
"พึ่งดู 55
",1
"พุธนี้อาอ
",1
"เพื่อนนนน
",1
"แพหรือพอด
",1
"แฟนจ๋าาาา
",1
"มันน่า 🤪
",1
"มาชมเรวๆๆ
",1
"มาปักด้วย
",1
"มาเลยน้อง
",1
"มาแล้วค่ะ
",1
"มาสด้า2คะ
",1
"มาสด้าคับ
",1
"มาเเล่วๆๆ
",1
"มี 🙄🙄🙄
",1
"มีซูชิหรอ
",1
"มีใบเสดยุ
",1
"มึงงาม.อิ
",1
"มึงเลี้ยง
",1
"มึงหิวววว
",1
"มื้อใดล่ะ
",1
"มื้อได๋ดี
",1
"เมาสุดๆๆๆ
",1
"เมื่อไรดี
",1
"เมื่อไหร่
",1
"แมคบอนชอน
",1
"ไม่กิน555
",1
"ไม่เคยกิน
",1
"ไม่ฉบายยย
",1
"ไม่ใช่แระ
",1
"ไม่พอ 555
",1
"ไม่มี5555
",1
"ไม่มีค่าา
",1
"ไม่มีบัตร
",1
"ไม่มีสมอง
",1
"ไม่รวมค่ะ
",1
"ไม่รู้ว่ะ
",1
"ไม่ไหวอ่ะ
",1
"ไม่อิ่มอพ
",1
"เยนนี้เลย
",1
"รอก่อนนนน
",1
"รอครับพี่
",1
"รออะไรอ่ะ
",1
"รักในหลวง
",1
"ร้านเปิด?
",1
"เรื่องมึง
",1
"ลงทะเบียน
",1
"ลด50%😱😱
",1
"ลดน้ำหนัก
",1
"ลดอีกแล้ว
",1
"ลองยังพี่
",1
"ลาเนจจจจจ
",1
"เลิกงานสิ
",1
"เลี้ยงกู!
",1
"เลี้ยงช้ะ
",1
"เลี้ยงน่ะ
",1
"เลี้ยงเลย
",1
"เลี้ยงเส้
",1
"เลี้ยงหรอ
",1
"เลี้ยงหรา
",1
"เลี้ยงอ่อ
",1
"แล้วงายยย
",1
"วันธรรมดา
",1
"วันนี้ไหม
",1
"วันว่างๆๆ
",1
"วันว่างนะ
",1
"วันไหนคับ
",1
"วันอื่นไป
",1
"ว่าง 5555
",1
"ว่างนี555
",1
"ว่างหรอออ
",1
"วิ่งก่อนๆ
",1
"เวงกำ5556
",1
"ไวแท้หลาว
",1
"ส่งท้ายปี
",1
"สนใจยาริส
",1
"สเมอนอฟไง
",1
"สเมอร์นอฟ
",1
"สรุป มีนะ
",1
"สวัสดีค่ะ
",1
"สวัสดีคับ
",1
"สุ้ๆๆครับ
",1
"แสงโสม 😂
",1
"แสงโสม 55
",1
"แสงโสมกลม
",1
"แสงโสมแบน
",1
"ใส่รถเข้น
",1
"หมดวันนี้
",1
"หมดไวเวอร
",1
"หมอนรองคอ
",1
"หมีซื้อออ
",1
"หมูกะทะนะ
",1
"หมูเลี้ยง
",1
"หยุดดดดดด
",1
"หราาาาาาา
",1
"หวัดีครับ
",1
"หวาน ขมคอ
",1
"หะ🤥 จุ๊ๆ
",1
"หัวนม ตูด
",1
"หัวเห็ดอะ
",1
"หาเงินแปป
",1
"หิวจังเจ้
",1
"หิวชีสสสส
",1
"หิวละนะ55
",1
"หิวเหน้าะ
",1
"หือออ 140
",1
"เหมือนกัน
",1
"เหววววววว
",1
"เห่อ ออออ
",1
"ให้น้องโท
",1
"ไหนบอกนอน
",1
"ไหนบัตร😁
",1
"ไหนละเงิน
",1
"อยากรุ้รส
",1
"อยากลองอะ
",1
"อย่าทำมึน
",1
"อ้วนคัฟ😂
",1
"อ้วนนนนนน
",1
"อะไรก็ชีส
",1
"อะไรก็ได้
",1
"อันนี้เลย
",1
"อันนี้อ่ะ
",1
"อั้ม อึ้ง
",1
"อ่าวไปไหน
",1
"อาหารคลีน
",1
"อีก3เดือส
",1
"อีกมุมค่ะ
",1
"อีกแล้วรึ
",1
"อีกแล้ววว
",1
"อีด้อกกกก
",1
"อืมๆน่าไป
",1
"เออน่ากิน
",1
"เอาจริงดิ
",1
"เอาแบบนี้
",1
"เอาฮอตพอท
",1
"เอาาๆๆๆ😛
",1
"แอบฟิน555
",1
"โอ้ยย โปร
",1
"​ สอบเสร็จ
",1
"--เลี้ยงสิ
",1
"😑😑😑😑😑
",1
"🙄🙄🙄🙄🙄
",1
"1.ชุมพรค่ะ
",1
"200 บาทค่า
",1
"36 แบบมั้ง
",1
"5 บาทเองงง
",1
"5555 จุดไป
",1
"5555 หิวนิ
",1
"55555 เนาะ
",1
"5555555555
",1
"555จัดไปปป
",1
"670 บาทค่ะ
",1
"Beer Leo😂
",1
"HOEGAARDEN
",1
"Hotpotเถอะ
",1
"Ibแล้วครับ
",1
"ISUZU MU-X
",1
"MAYBELLINE
",1
"please!!!!
",1
"Royal Stag
",1
"wม่เนือยที
",1
"กลับมาก่อน
",1
"กลัวตังหมด
",1
"ก่อนศุกนี้
",1
"ก้อนสายย่อ
",1
"ก๊อนหมูพอง
",1
"กานิเย่ค่ะ
",1
"กินชะลอวัย
",1
"กินติมมั๊ย
",1
"กินฟรีป่าว
",1
"กินมะอ้วนๆ
",1
"กินรวมๆ 🤭
",1
"กินโว้ยยยย
",1
"กี่โมงค้าา
",1
"เก๊าหิวววว
",1
"ขนาด 600ml
",1
"ขอไก่ตัวนะ
",1
"ของโปรดใคร
",1
"ขอบคุนครับ
",1
"ขำน้ำตาไหล
",1
"คงจะตื่นนะ
",1
"ครบละ 4 คน
",1
"คูน4เท่านิ
",1
"เคน้องตุ้ย
",1
"งัว มาเถอะ
",1
"จ-ศทั้งวัน
",1
"จริงที่สุด
",1
"จริงหิวววว
",1
"จะกินเอมเค
",1
"จะทันมาม่ะ
",1
"จะพยายาม😜
",1
"จะเอาๆๆๆๆๆ
",1
"จัดการไงละ
",1
"จัดไปคร้าบ
",1
"จัดเมื่อไร
",1
"จัดเลย😆😆
",1
"จัดเลยป้าว
",1
"จัดสิจ้ะะะ
",1
"จัดไหมมมมม
",1
"จากินนนนนน
",1
"จานคลาสสิค
",1
"ใจเยนนะพี่
",1
"ชวนแม่มาดู
",1
"ช่วยกุด้วย
",1
"ช่วยด้วยยย
",1
"ชาติ ชิลล์
",1
"ชื่อแสงโสม
",1
"ชุดหมืออออ
",1
"ชุมพร มั้ง
",1
"ชุมพรจ้าาา
",1
"ชุมพรเบาะ!
",1
"ดำอยากๆๆๆๆ
",1
"ดีแม๊กซ์ละ
",1
"ดีลนะกุ๊กๆ
",1
"ดูชิลล์มาก
",1
"เด๋วเลี้ยง
",1
"ได้ค่ะ ^_^
",1
"ได้ค่าา ^^
",1
"ได้เลยยยยย
",1
"ได้หมดแหละ
",1
"ตกลงตามนี้
",1
"ต้องคนครบๆ
",1
"ต้องได้ๆๆๆ
",1
"ตอนนี้เหรอ
",1
"ตอบไลนก้ดี
",1
"ตังไม่ว่าง
",1
"ตัวได้เยอะ
",1
"ตัวเอ๊งงงง
",1
"ตำส้มตำหรอ
",1
"แต่ละคน 😂
",1
"ใต้หวัน555
",1
"ถึง 29 ง่ะ
",1
"ท่ายากก็มา
",1
"ทำไมคะ 555
",1
"ทำไมต้อง26
",1
"ทำไมน่ากิน
",1
"น้องแสงโสม
",1
"นังหนุ😘😘
",1
"น่ากินมั้ย
",1
"นาวาร่า7.9
",1
"น่าสนไหมคะ
",1
"นี้งายยยยย
",1
"นีเวียเถอะ
",1
"เนาะว่าไหม
",1
"แน่นอน😂😂
",1
"แน่นอน5555
",1
"บาบาร่า190
",1
"บาบีก้อน!!
",1
"บาบีก้อนนน
",1
"เบียร์ช้าง
",1
"เบียร์ลีโอ
",1
"ไบโอเธิร์ม
",1
"ปกติปะ5555
",1
"ป่ะๆๆๆป่าว
",1
"ป้าควรกิน.
",1
"เป็ดย่างMK
",1
"แปะไว้ก่อน
",1
"ไป show dc
",1
"ไปซื้อดีปะ
",1
"ไปทำไรบ่อย
",1
"ไปมาแล้วคะ
",1
"ไปลองยังงง
",1
"พักก่อนสาส
",1
"พาซ่าาาาาา
",1
"พานาคอนต้า
",1
"พิจรณาตลอด
",1
"พี่กินช้าง
",1
"พี่ต่อ 555
",1
"เพื่อชีวาส
",1
"ฟายเดย์ม่ะ
",1
"เฟลอีกแล้ว
",1
"ไฟมันแรงงง
",1
"มนุษย์ โลก
",1
"มันจะยังไง
",1
"มากกกกกกกก
",1
"มีกี่ใบอ่ะ
",1
"มีคูปองฟรี
",1
"มีตังค์???
",1
"มื้ออื่น ๆ
",1
"เมามั้ยพูด
",1
"เมื่อรัย..
",1
"เมื่อไร???
",1
"แม้คคคคคคค
",1
"ไม่กินแล้ะ
",1
"ไม่ควรพลาด
",1
"ไม่มีตัง😑
",1
"ยั่กกิลหรา
",1
"ยังไม่เห็น
",1
"ยากวะกะเทย
",1
"ยึดลาบ5555
",1
"ยืมมมม 555
",1
"ร่วมค่ะ ^^
",1
"รอMG6 2018
",1
"รอชมเลยคับ
",1
"รับขวัญไหม
",1
"รีบมานะ 😁
",1
"เราอยากกิน
",1
"เรียบร้อย​
",1
"ล้างท้องรอ
",1
"เลี้ยง เย้
",1
"เลี้ยงด้วย
",1
"เลี้ยงเด้อ
",1
"เลี้ยงเราา
",1
"เลี้ยงเหรอ
",1
"เลี้ยงแหน่
",1
"แลงๆ จัดบ่
",1
"แล้วเจอกัน
",1
"วันพุธพอดี
",1
"วันไหนครับ
",1
"วันฮันเดรด
",1
"ว่าไงกัน55
",1
"ว่าไงค่าาา
",1
"แว่น กรุ๊ป
",1
"สนๆๆๆ 5555
",1
"สนป่าววววว
",1
"สนไหมตอบ ?
",1
"สองคนหะน่ะ
",1
"สอบเสดมั้ย
",1
"สาขาใหม่อะ
",1
"สุ้ๆๆคะเจ้
",1
"หนูหิววววว
",1
"หนูอยากกิน
",1
"หมดเขต29🙄
",1
"หมูเหนื่อย
",1
"ห้วยยยย!!!
",1
"หอมทอดครับ
",1
"หาคนหารไหม
",1
"หาดใหญ่ป่ะ
",1
"หิวหนมมมมม
",1
"หิวหรอ5555
",1
"เห็นแล้ววว
",1
"เหมาะกับแก
",1
"เหลือ500นะ
",1
"เหียเลี้ยง
",1
"แหม่ม มมม.
",1
"อยากกินคุณ
",1
"อยากกินหรอ
",1
"อยากกินไหม
",1
"อยากได้2ใบ
",1
"อยากได้แหะ
",1
"อยากมากกกก
",1
"อยากยุเอาะ
",1
"อ้วนๆ 😅😅
",1
"อ้วนจ๋าาาา
",1
"อ้วนนนนนนน
",1
"อ้วนเลี้ยง
",1
"ออกไปมันส์
",1
"อ้อนหน่อยย
",1
"อ๋อย!!!หิว
",1
"อ่อเออหว่ะ
",1
"อาทิตย์นี้
",1
"อ้ามมมมมมม
",1
"อ้าว งกว่ะ
",1
"อ่าว อินี่
",1
"อ้าวมาสด้า
",1
"อ้าวลืม556
",1
"อิ่มพุวกาง
",1
"อิ่มมมมมมม
",1
"อีกมั้ย555
",1
"อีกแล้วหรา
",1
"อีกแล้วอ่อ
",1
"อีกหลายวัน
",1
"อือออออค้ะ
",1
"เองอยากกิน
",1
"เอาไงๆ5555
",1
"เอานัคเก็ต
",1
"แอ้นเลี้ยง
",1
"โอเคร 😀😀
",1
"ไอเดียดี😀
",1
"เฮ้ยงง5555
",1
"ไฮเนเก้น น
",1
"ไฮเนเก้นท์
",1
"129 บาทครับ
",1
"14 ก.พ.เนาะ
",1
"555 ไม่ได้ๆ
",1
"555 รวมพลสิ
",1
"555 หาร้านๆ
",1
"5555 จนอยู่
",1
"55555555555
",1
"5เดือนเลยนะ
",1
"Ford raptor
",1
"HNY 2018 😘
",1
"NISSAN LEAF
",1
"Rayon Scott
",1
"Rock.🤘🏻🔥
",1
"show DC ค่ะ
",1
"TOYOTA C-HR
",1
"กลม 349 น้า
",1
"กล้าพูดเนอะ
",1
"กาต้มน้ำ :>
",1
"กินแค่นี้พอ
",1
"กินนนนนนนนน
",1
"กินมะอยากอะ
",1
"กู้ภัยกร่าง
",1
"เก็บตังแพรพ
",1
"แก้วรั่ว555
",1
"ไกลมว๊าก555
",1
"ขอ 2 แท่งนะ
",1
"ขอแชร์นะคับ
",1
"ขอลองดูก่อน
",1
"ข้ารอกินฟรี
",1
"เข้าท่าอยู่
",1
"เขาว่ารถติด
",1
"คนละครึ่งมะ
",1
"ครีมชีสสสสส
",1
"ควรจะซื้อบ่
",1
"ค้าเฮียบอยย
",1
"คิดถึงนะ555
",1
"เค้าอยากกิน
",1
"โคตรน้ากลัว
",1
"งั้นไปๆ 555
",1
"เงียบเลย 😞
",1
"จะกินมั้ย ?
",1
"จะกินอันเน้
",1
